F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F125,F126,F127,F128
89,3028,27,303,1327,65,0,842,823,0,6,57,840,882,64,0,123,29,20,12,1,15,33,0,0,5995,111,476,19,3,103,9,8,4,227,0,0,0,0,11,1,39,11,11,0,15,11,1,9,1,2,0,0,8,0,17,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,41,0,0,0,0,89,0,8,11,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
34,610,19,141,0,0,0,0,712,0,7,103,0,0,0,172,0,0,28,13,17,10,0,0,0,0,0,17,8,8,10,2,210,0,4,0,0,1,0,166,0,71,0,37,0,1,71,0,2,0,0,1,18,7,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,398,3,0,0,0,15,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,189,0,196,0,0,0,0,44,0,10,0,0,0,5,0,0,9,15,0,5,0,17,0,0,28,13848,107,4,7,716,1,0,3,6,0,0,0,0,0,3,79,0,14,0,0,0,0,3,3,1,0,13,0,0,9,0,0,0,1,0,0,1,0,0,0,1,0,5,0,0,0,508,0,4,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,307,357,537,59,0,0,198,40,0,5,0,0,0,7,0,0,236,0,0,0,61,5,0,12,81,32,790,1,7,38,84,8,2,2,0,10,59,2,0,0,969,0,75,0,0,0,0,3,0,3,0,1,0,0,0,0,0,4,33,0,0,0,1,0,0,0,0,7,1,0,0,612,0,0,32,3,114,0,0,95,0,0,0,0,0,22,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,6,0,1,0,0,0,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0
0,2944,149,242,0,0,0,0,33,1086,81,15308,0,0,67,0,14,20,8,0,0,0,0,0,4,45,124,90,5,7,29,6,0,0,100,0,0,0,0,0,0,37,9,82,0,0,0,0,0,1,0,1,0,0,0,11,0,0,22,0,4,0,1,0,0,0,0,0,3,0,56,0,7,0,0,0,7,0,0,0,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,338,157,88,13,0,0,0,91,0,222,33,33,967,134,621,115,0,1,0,16,9,15,0,9,9,69,24,1,5,936,0,49,6,14,0,0,2,1,0,3,40,5,10,0,17,1,0,0,15,3,6,585,3,0,0,0,0,15,9,0,0,0,0,0,0,6,5,1,0,0,0,6,0,0,0,118,40,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,366,62,1019,21,0,0,0,221,0,179,51,1799,0,6,0,0,6,5,10,34,0,0,0,0,0,75,126,5,2,14,34,31,3,5,0,0,0,2,17,165,17,0,88,0,2,0,0,1,0,27,0,0,0,63,11,0,0,0,5,0,0,1,0,0,0,0,0,3,0,0,514,0,0,0,4,0,355,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,502,162,191,469,586,0,0,107,0,234,0,53,0,0,0,0,165,4,0,0,0,0,0,0,44,3,0,6,7,12,17,0,24,9,0,0,10,0,0,0,22,7,47,0,1,0,8,0,0,5,0,28,0,0,43,1,0,0,2,0,0,0,0,0,0,0,0,5,0,23,0,6,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0
22,2237,46,108,133,508,0,0,155,0,4,392,36,0,29,0,2177,0,6,4,9,0,6,0,0,24,118,9241,4,4,955,1572,811,0,0,0,18,2,0,0,143,55,0,4,0,0,71,0,17,8,0,1,19,0,0,29,0,0,0,8,0,0,1,0,0,0,0,0,3,0,3416,0,40,1,0,0,2,37,0,0,1,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,790,925,243,188,0,0,170,226,0,2,1350,36,494,0,0,0,91,23,0,22,8,4,0,0,314,51,492,3,4,29,24,17,5,28,0,0,4,0,0,37,33,0,9,1,1,0,0,0,8,0,0,0,3,0,3,28,0,3,8,0,0,49,0,0,0,15,0,5,1,0,12,536,1,0,0,656,0,0,0,11,0,0,0,53,0,154,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,489,14,27,355,12,0,0,711,0,5,142,0,1570,208,0,198,30,24,11,0,0,0,0,0,0,83,588,16,8,15,21,0,2,0,0,0,0,0,11,92,73,0,9,0,0,12,7,0,0,0,1,25,1,0,21,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,802,3,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,154,113,6706,0,0,0,0,8,0,6,49,16,0,31,0,0,119,4,0,85,0,0,0,0,29,61,85,8,0,1327,29,3,3,0,4,0,1,0,16,0,0,0,74,0,0,7,0,0,0,2,1,12,0,5,22,0,0,0,38,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,2,122,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,33813,111,66,156,882,0,79,45,0,49,0,29,0,9,0,1198,0,11,0,24,0,4,0,0,17,59,292,3,7,51,973,2508,9,6,1,1,75,1,894,1828,16,0,19,5,0,6,0,3,0,13,1,0,21,0,34,0,0,5,0,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0,0,2,24,0,0,0,6,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
0,181,100,101,3,2337,0,192,13,806,11,0,0,125551,0,0,0,29,17,11,497,0,13,0,31,4129,0,45,6,27,25,23,78,0,4,0,2,3,1000,487,16,34,0,31,0,0,2,13,1,0,0,0,12,0,1,29,1,0,5,0,0,0,0,0,0,0,16,2,6,0,0,0,297,0,0,0,21,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,186,53,1567,30,0,1,196,237,0,20,0,0,1352,30,9,0,0,2,0,0,0,0,0,0,13,0,133,11,10,18,66,30,0,5,0,1,0,0,0,0,79,0,36,0,1,18,12,0,0,1,1,5,4,11,12,0,0,0,32,0,0,1,0,0,0,33,0,2,0,76,13,616,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,335,89,14,1321,26,1,0,229,0,1,74,13,698,29,0,0,1,3,0,19,13,1,0,0,1948,0,0,22,3,4,4,0,13,5,0,0,0,16,836,0,33,0,0,0,1,0,0,12,0,27,0,7,0,0,31,3,0,10,20,0,0,1,0,0,0,0,16,6,0,10,0,7,0,0,0,0,10,0,1,7,0,0,17,0,0,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
612,8575,0,531,117,0,0,0,26,2,0,0,577,0,2,209,0,106,5,0,0,0,5,0,0,0,26,561,14,5,150,10,0,0,213,0,5,0,60,0,5,262,0,2,7,2,20,3,0,1,0,0,892,0,0,0,0,0,0,0,1,0,50,0,0,0,1,0,5,0,0,5,132,0,0,0,113,1047,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,659,96,97,29,0,0,112,246,13,136,149,0,0,20,0,0,84,166,0,8,9,0,0,0,0,60,63,21,3,22,15,0,10,0,0,0,0,0,20,0,1130,1,0,3,2,18,1,11,0,0,15,0,4,27,31,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,279,10,0,0,6,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5245,0,120,268,0,0,0,879,208,6,0,0,0,18,0,0,0,19,0,13,5,0,0,0,23,63,102,2,6,29,6,45,1,0,0,0,2,0,0,8,0,1,6,6,1,5,10,0,0,0,1,24,8,0,0,11,0,19,0,0,0,1,0,0,0,0,0,7,0,0,0,4,0,0,0,166,150,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,467,48,106,122,0,0,140,262,12,6,4036,39,134342,138,0,0,66,6,0,0,158,9,0,59,34,87,135,16,25,1363,22,0,0,5,0,0,0,2,0,1,26,4,4,0,1,0,15,10,1,0,1,6,0,0,0,0,0,7,163,5,0,1,0,2,0,1,1,2,0,0,0,0,0,0,21,7,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,388,162,109,224,198,0,0,268,0,420,95,26,891,7,0,2968,146,2,0,28,12,0,0,42,61,86,128,5,6,203,26,70,0,10,7,0,0,0,0,8,0,0,25,0,41,1,0,1,0,2,45,0,9,0,0,0,0,0,3,10,0,1,0,0,0,1,0,0,0,0,0,79,0,0,64,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,778,88,1164,0,0,0,0,14,0,100,0,24,0,0,0,142,3,1,0,0,0,0,0,0,68,33,46,19,2,16,4,45,21,9,0,0,0,1,0,84,0,0,17,1,12,7,1,0,0,1,8,147,34,0,0,0,0,0,30,0,0,0,0,0,0,57,0,6,0,2,0,456,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,407,3,142,549,0,0,5646,12,0,0,67,73,7468,74,0,0,27,6,0,0,16,4,0,0,4273,89,23,4,17,623,69,8,2,11,8,0,605,2,29,4,549,0,29,0,4,0,4,63,18,0,3,14,0,0,33,8,0,0,0,9,0,0,0,1,0,1,8,2,0,0,0,0,0,0,61,0,4,0,0,0,0,0,0,27,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,15,0,0,8,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,2052,0,67,205,313,0,49,54,1,3,0,49,0,105,0,0,24,4,12,51,1,2,0,3,56,0,82,19,27,22,703,236,6,5,0,0,0,1,0,0,36,6,70,0,10,0,0,2,0,0,1,0,0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,7,0,0,2,5,0,0,0,7,137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,7,1207,132,610,41,0,12383,10,1037,7,9,0,663,5,0,5,25,13,0,0,0,4,0,0,53,13848,71,24,1,11,6,0,6,512,0,2,833,0,0,0,25,1,0,8,1,3,2,6,0,45,0,0,1,0,22,10,0,0,0,2,0,0,0,4,2,0,8,0,0,0,0,7,0,10,0,0,12,0,2,8,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,32,2,1,8,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,149,183,170,0,1,0,0,0,8,0,25,0,27,0,0,0,8,0,1,0,0,0,0,0,52,100,3,19,28,10,22,4,10,0,0,383,0,0,0,20,0,21,2,0,0,0,1,0,0,0,24,0,0,0,3,0,0,2,1,0,0,0,0,0,1,0,5,0,42,0,9,0,0,39,19,0,0,0,1,0,0,13,0,0,1,0,0,0,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,398,97,144,22,527,0,0,228,0,0,20,0,3835,0,0,96,0,1,0,9,0,0,0,0,0,52,148,19,69,14,3,0,8,87,0,0,0,0,0,7,71,0,0,0,75,0,0,0,0,63,6,0,0,0,7,0,0,3,0,0,0,1,0,0,0,1,0,31,0,0,34,44,0,0,0,0,126,0,0,7,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,511,48,176,21,0,0,0,176,0,4,36,10,0,8,0,0,0,22,0,12,0,0,0,0,0,11,123,130,8,0,0,0,2,8,0,0,4,0,936,0,0,0,89,8,15,3,0,13,0,0,1,5,2,123,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,13,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,315,0,234,82,0,0,27,139,10,0,0,45,0,34,0,0,0,7,0,55,3,0,0,0,0,45,0,7,8,19,2,0,9,0,0,0,0,0,9,0,95,8,64,0,1,0,0,1,0,4,0,36,57,1,46,0,0,30,0,0,0,1,0,0,0,1,0,7,0,0,0,6,0,0,0,10,82,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0,67,157,33,62,0,1806,59,0,5,160,35,906,0,18,0,9,6,0,54,0,0,0,0,20,77,28,5,2,29,13,0,2,0,0,1,1,0,0,0,74,0,1,0,1,0,9,4,0,0,0,34,6,8,19,0,0,0,14,0,0,1,0,0,0,0,0,7,0,0,0,4,1,0,59,12,41,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,365,19,0,104,0,0,0,243,13,276,0,0,0,64,0,0,0,20,10,0,0,0,0,0,423,106,64,8,8,17,13,0,2,231,0,11,0,0,0,5,30,0,133,0,0,0,0,3,2,1,1,11,0,1,29,0,0,0,101,0,0,1,0,0,0,1,0,0,0,31,0,6,0,0,0,8,10,0,0,7,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,507,181,205,1178,0,0,0,197,0,9,0,36,8403,11,0,0,2,12,0,17,0,15,0,0,2,0,32,3,8,768,53,0,0,11,0,0,0,0,0,3,66,0,233,0,1,0,0,0,0,0,1,5,0,0,18,9,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,441,0,88,577,0,0,0,10,0,7,64,30,0,49,0,0,103,3,0,4,18,0,0,9,0,58,156,9,7,17,21,0,6,8,0,0,0,0,0,1332,73,0,0,0,1,0,2,13,0,3,2,4,0,1,9,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,51,0,0,33,2,8,0,0,1,0,0,0,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,707,143,279,892,235,1,0,20,0,124,0,53,0,12,0,0,0,8,0,6,3,0,0,0,1,89,93,20,1,22,264,10,6,20,0,0,1000,80,0,1706,37,0,3,0,0,2,12,8,0,0,0,477,0,0,469,0,0,0,3,0,0,0,0,0,0,0,0,3,0,38,0,0,0,0,46,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1353,0,150,333,9,0,2503,0,0,3,82,0,321,0,0,0,1670,6,5,5,8,23,0,0,9,81,139,7,3,37,19,5,1,5,0,0,3,0,0,1,74,0,59,0,1,9,0,0,0,1,1,26,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,68,0,52,0,6,1,0,0,21,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,743,191,122,533,0,0,0,30,0,12,75,0,12014,0,0,2933,15,5,0,15,0,0,0,0,0,79,110,0,19,801,4,0,0,5,0,0,0,0,0,36,63,0,140,0,9,0,0,1,0,0,47,21,1,0,1601,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,31,0,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
123,21,66,1110,0,0,0,1612,69,0,0,6548,1,0,2,2168,0,1,19,0,11,0,1,0,0,30,13,21,0,22,0,87,1,6,8,0,0,129,0,0,0,59,0,198,14,2,0,0,0,0,2,0,21,2,0,0,0,0,0,58,0,0,1,0,0,0,1,0,60,0,0,3,171,7,0,0,0,11,0,0,1,0,2,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,607,158,89,154,418,0,101,685,0,0,0,71,86122,0,0,0,2,1,0,10,0,0,0,3510,441,90,721,11,8,26,29,0,0,0,1,0,131,1,31,0,45,0,0,0,0,0,23,0,1,0,14,6,0,8,0,0,0,1,10,0,0,1,0,0,0,1,0,6,0,0,657,0,0,0,106,6,381,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,312,0,53,1,28,1,0,35,15,4,2,0,866,63,0,0,640,6,0,10,11,0,0,89,0,62,89,19,16,1821,24,0,5,0,0,0,2,0,0,268,78,0,30,0,2,5,5,0,0,2,1,14,0,0,6,2,0,0,1,1,0,1,0,0,0,1,0,3,0,17,8,3,0,0,0,1,6,0,0,1,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,2607,3,3464,336,0,1,60,253,0,355,50,98,715,8,0,0,55,14,0,6,4,13,0,0,42,69,37,17,3,36,1,32,1,0,0,0,317,0,16,62,75,0,40,0,0,0,0,1,0,0,11,16,2,0,4,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,48,78,84,0,0,0,0,0,19,0,9,1,0,0,0,0,33,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
37,0,14,183,1207,2,0,18,194,0,134,15308,37,868,5,0,0,0,25,5,15,15,0,0,0,330,106,122,21,7,0,9,0,1,82,0,0,0,0,0,10,48,0,31,2,2,11,14,0,0,0,13,17,0,0,0,0,0,0,1,1,0,1,0,2,0,1,0,3,0,32,0,62,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,623,7,254,0,0,0,50,51,0,7,0,0,1237,2,0,0,48,2,0,60,3,3,0,36,56,86,102,0,10,34,4,5,6,8,0,0,5,2,0,10,0,0,57,0,1,8,12,0,0,0,0,0,5,0,0,0,0,17,1,5,0,1,0,0,0,1,0,7,0,0,0,69,0,0,0,17,0,0,0,40,0,0,0,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,702,13,0,0,1,0,22,0,9,123,3403,368,10,0,0,324,13,4,0,2,0,0,30,593,73,86,8,16,16,21,185,3,232,0,15,362,0,0,113,61,8,209,0,0,16,1,0,0,2,5,0,2,0,0,0,0,32,14,0,0,1,404,20,0,0,0,5,0,14,0,254,0,0,0,9,96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,533,0,109,0,493,0,0,55,6,0,2,63,0,27,331,0,0,22,0,0,0,3,0,0,50,69,125,13,24,31,17,31,7,4,0,3,0,0,18,10,67,0,0,3,23,0,8,0,0,0,0,9,0,0,14,0,0,12,4,0,0,1,0,2,0,0,0,4,0,0,430,3,0,0,16,10,15,0,0,1,0,0,15,2,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,431,151,183,0,361,0,63,122,0,10,0,0,452,0,69,0,6,6,13,0,5,8,0,42,0,76,53,21,7,13,1,21,17,4,0,0,3,0,0,45,80,0,35,0,0,15,0,1,0,2,1,20,3,18,0,6,0,0,3,0,0,1,0,0,0,0,0,3,0,0,0,5,0,0,59,464,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,679,129,106,87,460,0,367,62,0,5,50,25,0,0,310,0,97,6,1,14,8,0,0,0,34,37,115,20,7,20,4,11,6,9,0,0,2,2,20,49,23,13,31,6,0,0,4,0,0,0,12,0,0,0,8,0,0,0,6,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,101,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,15,62,208,657,0,240,30,2,1,0,0,6165,5,0,1035,16,4,0,105,0,0,0,0,128,0,68,6,1,64,0,0,7,0,0,0,424,0,255,84,84,0,292,0,1,14,2,0,0,0,1,27,0,0,21,0,2,0,6,0,0,0,0,0,0,0,5,4,0,31,0,7,0,0,0,0,8,0,0,22,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
164,0,19,155,43,65,0,0,94,1,7,0,60,5826,1,0,10253,91,14,0,50,3,0,0,0,0,27,735,3,12,0,0,0,7,6,0,0,1000,0,20,273,0,0,1,0,0,0,0,12,0,1,0,0,3,1,244,5,0,21,6,3,0,0,0,0,0,0,1,3,0,0,7,1,2,0,0,12,5,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,470,132,0,109,2609,0,1654,1,2,7,68,41,113130,5,0,0,36,6,0,0,0,21,0,319,1647,0,59,8,5,180,831,0,3,3,0,0,0,1,2696,218,92,1,0,0,2,0,0,0,16,1,1,11,17,0,0,0,12,11,13,6,0,1,0,0,0,70,0,3,0,58,8,0,0,0,0,380,7,0,0,3,6,0,0,0,0,1,0,7,0,0,0,2,0,0,4,3,0,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
84,348,109,211,105,0,0,0,39,1062,7,5730,2,49,57,0,0,6,6,0,38,6,0,0,0,0,40,88,5,6,18,0,0,1,9,0,0,3,0,15,27,0,0,4,0,0,4,15,0,0,0,0,0,0,1,21,4,0,0,0,0,0,1,0,1,0,10,0,3,0,30,0,2,0,0,15,20,2,0,0,17,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,3,14,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,6530,127,901,299,2679,0,0,892,0,9,91,0,0,82,14,0,2,8,10,0,7,9,0,0,0,8,26,20,17,9,8,2466,9,1,0,0,1,0,0,0,53,1,0,0,0,12,0,2,0,3,0,32,3,0,5,0,0,0,4,0,0,1,0,0,0,0,0,2,8,12,0,4,17,0,0,12,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,642,0,212,221,923,0,155,148,0,8,63,0,199,0,0,0,26,5,2,16,0,21,0,79,0,0,73,0,6,33,18,9,7,8,0,0,5,0,13,0,67,0,2,2,16,4,2,15,0,3,1,7,0,0,2812,0,2,22,5,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,15,105,0,0,0,0,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
