,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F125,F126,F127,F128
334,1995,4910,27,2284,308,877,0,1347,33,402,-1,234,849,23292,0,4,1544,41,-10,1,214,6,38,0,-130,-57,-125,27,-6,0,52,85,-16,21,-14,0,-25,4,0,71,-34,154,0,4,0,0,0,0,0,5,21,1,35,-8,3,612,0,0,0,2,-1,0,-4,1,75,0,12,0,-40,0,140,353,-17,2,2,211,198,-9,0,0,18,0,0,0,-2,-3,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,8586,20908,-57,8576,-23,3250,0,5770,-123,2146,11,1033,2969,116245,10,-3,5422,13,7,0,-100,19,66,0,-101,23,-234,-2,-17,35,-52,255,-36,-31,15,0,-8,-31,6,-81,-50,407,0,5,0,5,2,-1,0,1,30,7,765,-23,11,2184,0,0,-1,8,-1,0,-14,10,179,0,2,0,-63,0,1345,1297,0,2,4,1323,676,56,0,0,94,0,0,0,-1,-4,-12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,220,94,57,1219,1219,186,1,-1828,138,30,5,192,969,4938,-1,101,295,-46,-20,1,728,22,34,0,58,-63,-89,98,-8,8,81,44,24,13,-20,0,-63,15,11,98,-63,-299,0,4,0,4,1,-1,2,28,13,0,-27,-37,0,296,0,0,0,3,1,0,-2,-6,-36,0,73,0,-4,0,298,85,15,-1,-5,82,264,47,0,0,-1,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,526,-247,39,1137,1010,-20,0,-1121,25,-7,-3,268,803,3945,-22,-13,-417,-17,-10,0,644,1,39,0,-820,-122,-794,-641,-3,2,38,-7,-8,22,-35,0,-54,15,2,59,-61,-44,0,8,0,5,1,-1,1,24,20,-2,-22,-30,-2,246,0,0,-1,2,1,0,-4,-4,-88,0,62,0,-19,0,-574,0,13,5,-3,-530,203,30,0,0,0,0,0,0,-1,0,-3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,0,685,17,159,4,49,0,-164,3,-7,23,38,63,-1458,-16,60,102,-20,3,0,-11,-4,16,0,77,-5,-98,41,-8,3,27,36,-10,-1,11,0,-8,-10,-1,73,7,-34,0,12,0,-6,2,1,1,1,13,2,-22,-20,1,2,0,0,0,0,-3,0,-1,0,47,0,2,0,0,0,-270,8,-1,-6,2,159,45,-14,0,0,3,0,0,5,0,1,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,358,-119,50,1229,1160,4,1,-1569,43,6,-3,299,906,4177,-16,31,-245,-17,-18,1,708,8,38,0,-516,-76,-462,-317,-1,7,36,14,10,21,-27,0,-88,9,8,91,-92,-142,0,6,0,6,1,-1,2,27,15,-1,-14,-34,-1,284,0,0,0,2,0,0,-1,-6,-69,0,71,0,-26,0,-186,28,4,4,-4,-249,233,46,0,0,0,0,0,0,-1,0,-4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,395,129,35,1266,1240,240,1,-1737,90,2,5,252,972,5921,-1,93,158,-9,-24,1,736,21,43,0,-60,-57,-95,38,-2,10,69,59,40,24,-13,0,-69,19,11,81,-75,-175,0,3,0,4,1,-1,2,27,5,0,-55,-29,0,318,0,0,0,3,0,0,0,-6,-6,0,73,0,-28,0,175,99,2,2,-5,-81,247,46,0,0,-1,0,0,0,0,-1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,580,340,45,1358,1062,242,0,-1032,153,0,11,-7,609,7661,30,68,2059,4,-18,0,497,22,23,0,1936,30,1880,1988,-7,23,109,25,19,13,-24,0,-18,13,9,62,25,3,0,6,0,1,1,0,2,19,19,1,-24,-37,-1,177,0,0,0,4,2,0,0,0,-19,0,48,0,0,0,2002,47,18,1,0,1987,315,25,0,0,-1,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,6588,15012,135,5811,-5,2674,0,4412,34,1425,0,415,1996,80317,0,58,4091,48,-2,-1,-3,4,30,0,-128,-16,-238,94,0,7,-8,188,-45,0,-8,0,-8,-18,-10,87,-143,78,0,4,0,-2,1,0,0,0,-11,0,417,-26,8,1632,0,0,-1,1,-2,0,0,8,196,0,0,0,8,0,758,932,-21,0,-1,858,526,-35,0,0,62,0,0,1,2,-2,87,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,8690,20582,-28,7954,15,3588,0,5709,9,2008,3,643,2844,113755,8,73,5872,25,0,0,3,0,28,0,-230,-36,-236,3,-2,6,-3,244,-53,-7,7,0,-42,-20,-3,57,-76,136,0,1,0,-3,0,0,0,0,8,0,673,-21,13,2245,0,0,-1,3,-2,0,-2,8,230,0,0,0,-13,0,1164,1270,-8,-2,0,1132,796,-17,0,0,83,0,0,-1,0,-3,35,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,313,47,47,1265,1238,217,1,-1744,113,28,4,233,963,5412,1,83,248,-28,-18,1,750,21,39,0,130,-35,-51,119,-6,10,97,42,27,19,-13,0,-62,15,11,105,-68,-227,0,4,0,4,1,-1,2,27,5,0,-48,-32,0,305,0,0,0,3,1,0,-1,-5,-32,0,74,0,-12,0,309,79,7,0,-5,36,273,48,0,0,-1,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,8786,21045,-48,8275,296,3663,0,5559,51,1971,6,586,3005,114401,30,79,6274,66,-7,0,129,9,29,0,35,-34,369,482,-8,10,48,260,-72,6,-3,0,-8,1,0,29,-2,204,0,6,0,1,1,-1,0,3,43,1,718,-23,12,2302,0,0,-1,6,-2,0,-2,8,169,0,6,0,-40,0,1569,1292,6,4,5,1694,743,14,0,0,86,0,0,0,0,-4,-3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,7065,15468,-50,6960,1138,2856,0,2849,28,1402,14,683,2920,85184,26,70,3716,35,-20,0,647,23,30,0,-683,31,-529,-385,-6,16,78,208,-24,19,-17,0,-10,15,-1,70,-126,31,0,7,0,10,2,-2,1,26,12,3,507,-31,9,1868,0,0,-1,8,-1,0,1,0,49,0,68,0,-34,0,470,968,43,-1,-1,715,715,51,0,0,63,0,0,1,1,-4,-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,301,-225,54,1474,1030,427,0,-234,28,21,72,86,620,3227,285,84,-741,3,-26,0,513,38,72,0,-1029,103,-1439,-1202,8,5,40,68,100,15,194,13,-59,1,3,96,-113,-78,12,78,12,25,2,0,3,25,24,7,10,-15,-1,272,0,0,0,9,3,0,-2,-5,-57,0,64,0,-23,0,-1056,78,436,5,-5,-922,626,56,0,0,0,0,0,0,0,-3,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
348,8654,21119,-65,8142,122,3643,0,5779,40,2023,6,579,2911,114353,26,89,6241,58,-2,0,45,9,34,0,70,-55,249,437,-5,11,37,252,-61,3,2,0,-25,-1,0,27,2,247,0,4,0,-1,0,0,0,0,32,2,704,-12,12,2261,0,0,-1,5,-2,0,-4,7,185,0,-2,0,-34,0,1470,1303,-7,4,4,1507,724,10,0,0,85,0,0,0,0,-3,-3,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,206,156,48,979,643,444,0,-131,50,-3,69,104,238,5766,324,27,319,64,-11,0,214,32,51,0,-64,66,-319,-188,7,4,80,76,101,9,218,15,-24,6,0,68,-49,25,14,87,14,24,3,1,2,13,13,5,24,-4,-2,143,0,0,0,9,4,0,-3,-1,-29,0,31,0,-16,0,-214,83,446,3,-2,-58,589,66,0,0,1,0,0,0,0,-3,-2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
350,-35,5,50,69,90,49,0,-491,24,-29,123,217,-53,518,31,4,14,27,6,0,15,-1,7,0,-11,54,-102,-49,-5,5,14,-2,-5,0,-8,0,-37,-1,-6,20,22,55,0,43,0,-3,6,5,6,-1,-11,-1,-15,7,1,39,2,0,0,3,0,0,1,1,18,0,1,0,-6,0,-19,4,-1,-3,-3,-149,80,-18,0,0,-1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,479,119,38,1490,1143,400,0,-826,-11,-9,59,205,769,5186,211,81,-1110,2,-19,0,629,38,66,0,-1463,73,-1581,-1379,4,1,77,76,91,22,162,11,-39,12,-1,102,-124,-132,10,64,10,24,2,0,2,30,17,5,-30,-25,-2,299,0,0,0,7,2,0,-2,-5,-55,0,74,0,-30,0,-1497,62,350,0,-6,-1331,585,50,0,0,0,0,0,1,0,-2,-3,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
352,3320,8423,22,3460,309,1675,0,1955,31,687,49,283,1031,44746,237,64,2387,81,-6,0,40,21,38,0,-86,35,72,120,3,6,80,168,45,9,168,11,-35,1,-3,32,-78,19,10,68,10,16,2,1,2,6,23,2,226,-17,4,899,0,0,0,6,2,0,-3,3,97,0,11,0,-19,0,278,523,317,0,0,581,682,40,0,0,31,0,0,0,1,-4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
353,8631,20556,-37,8236,23,3455,0,5530,-26,2125,4,741,2906,117614,13,87,5601,27,2,0,-40,8,45,0,-230,-24,-205,-10,-9,13,11,253,-54,-10,7,0,-39,-17,0,13,-45,205,0,3,0,0,1,0,0,0,38,1,735,-19,12,2268,0,0,0,5,-2,0,-4,7,191,0,0,0,-29,0,1304,1291,-8,0,2,1142,727,16,0,0,91,0,0,0,0,-3,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,8383,20525,-31,8776,-27,3072,0,5884,-154,2139,14,1237,2856,119454,14,61,5226,31,21,1,-116,21,78,0,-97,108,-277,109,-16,42,-65,270,-62,-29,8,1,-61,-33,8,-91,-116,538,0,11,0,7,2,0,1,1,37,7,759,-30,9,2209,0,0,0,11,0,0,-20,9,180,0,-1,0,-62,0,1392,1295,-15,9,5,1308,623,62,0,0,94,0,0,0,-3,-6,-15,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,2205,5709,6,2236,45,980,0,1984,32,503,2,197,724,28733,6,24,2031,33,-3,0,49,6,22,0,238,-75,115,296,-9,1,56,64,-14,7,-16,0,15,4,-4,45,21,93,0,4,0,-1,0,0,0,1,20,1,101,-11,3,584,0,0,0,0,-1,0,-3,1,68,0,-1,0,-13,0,406,376,-11,0,2,446,205,6,0,0,23,0,0,1,0,-1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,57,-66,51,632,358,447,0,-317,95,-5,65,23,11,6615,357,-7,865,95,-1,0,-11,29,45,0,655,37,301,376,15,0,59,87,100,5,250,16,-5,4,0,66,-28,66,15,94,15,23,3,3,3,7,6,3,48,11,-2,44,0,0,0,6,5,0,-3,0,8,0,14,0,-9,0,352,82,474,5,-1,504,583,74,0,0,1,0,0,0,0,-3,-3,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
357,7035,16405,-2,7059,272,3141,0,4402,114,1554,14,610,3033,96573,30,50,5201,104,-9,3,279,11,68,0,-45,-72,-137,78,8,10,59,190,-18,20,26,1,-68,-2,-6,62,548,299,1,3,1,2,0,0,0,5,8,-1,702,18,10,1799,0,0,0,3,-2,0,-1,4,147,0,19,0,-29,0,1243,1221,-5,0,3,968,747,84,0,0,65,0,0,-1,-1,-2,-1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,5256,11954,-2,5390,838,2128,0,2220,-29,1131,1,659,2302,67539,-7,81,2825,22,-5,1,550,7,19,0,-891,-68,-727,-581,-8,9,32,144,-23,28,-33,0,-52,8,-4,76,-102,55,0,8,0,6,1,-2,1,19,16,2,401,-35,7,1523,0,0,-1,6,-1,0,0,1,64,0,49,0,-32,0,68,770,-5,0,0,211,530,43,0,0,49,0,0,0,0,-2,-5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,167,503,35,926,581,395,0,-67,71,-1,53,122,195,5971,270,39,608,73,-10,0,193,25,44,0,215,63,121,231,5,4,95,76,76,9,178,12,0,9,0,57,-34,9,11,72,11,21,2,1,2,12,17,3,-4,-12,-1,125,0,0,0,6,3,0,-2,-1,-5,0,29,0,-17,0,17,84,359,0,-1,268,511,68,0,0,1,0,0,0,0,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
360,3844,9689,13,3882,-5,1630,0,2722,30,949,-11,462,1405,52092,6,-3,2699,69,-5,3,46,2,37,0,-18,-20,-96,24,4,1,40,130,-53,17,6,0,-43,-9,-7,93,-64,173,0,0,0,0,0,0,0,-1,14,0,230,5,4,1100,0,0,0,0,-3,0,0,3,98,0,-1,0,-42,0,585,606,-33,2,2,603,285,-1,0,0,43,0,0,2,-2,-2,-3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,8739,21324,-57,8318,100,3626,0,5658,25,2086,9,639,2926,117722,17,112,6290,39,2,0,-23,12,39,0,190,-40,325,522,-4,18,2,262,-54,-2,3,0,-26,-5,-2,0,-24,264,0,4,0,0,0,0,0,0,36,2,737,-17,12,2278,0,0,-1,5,-2,0,-4,8,194,0,-1,0,-25,0,1556,1312,-10,6,4,1660,729,13,0,0,88,0,0,0,0,-3,-4,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,72,-216,37,128,349,369,0,-353,107,25,65,56,17,5670,359,-41,928,95,-3,0,-37,26,37,0,611,-35,263,324,18,-10,30,100,109,10,233,16,-14,6,-2,107,-73,8,15,91,15,22,3,3,2,6,15,6,154,26,-1,24,0,0,0,6,4,0,-4,2,13,0,11,0,-4,0,388,81,488,5,-1,457,602,75,0,0,2,0,0,0,-1,-2,-1,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
363,436,166,51,1276,1247,228,0,-1359,72,14,7,161,951,6274,0,76,291,-47,-14,0,758,21,24,0,20,-33,-249,-67,-8,6,101,32,23,16,-30,0,-24,21,9,96,-39,-233,0,7,0,7,1,-1,2,29,9,0,-41,-38,0,298,0,0,-1,5,1,0,-2,-5,-62,0,74,0,0,0,289,82,18,0,-3,-99,287,54,0,0,0,0,0,0,0,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,112,200,65,538,336,410,0,233,61,-35,63,48,-37,5021,346,8,523,92,3,0,0,22,40,0,346,37,203,120,13,4,65,96,115,9,238,16,-26,7,0,70,-69,-4,15,97,15,24,3,3,2,7,4,3,44,7,-1,44,0,0,0,4,4,0,-3,0,13,0,14,0,0,0,190,101,477,10,-1,346,551,89,0,0,2,0,0,0,1,-3,-2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
365,326,46,55,1528,1193,462,0,-592,15,0,61,-1,889,5136,182,122,-778,-28,-35,0,697,41,72,0,-1061,5,-1610,-1375,2,-4,39,67,99,18,123,9,-61,10,12,92,-104,-204,8,51,8,19,1,-1,2,30,14,7,-7,-19,-1,372,0,0,-1,7,1,0,-1,-7,-36,0,76,0,-27,0,-1090,112,307,4,-7,-1225,515,58,0,0,-1,0,0,0,0,-2,-1,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
366,8449,20481,-38,8364,5,3311,0,5826,-80,2116,10,902,2848,116950,12,88,5520,23,10,0,-73,16,55,0,-165,4,-229,45,-11,27,-7,254,-59,-20,3,0,-28,-21,1,-27,-50,310,0,7,0,4,1,0,0,1,43,3,751,-24,11,2203,0,0,0,7,-1,0,-10,8,170,0,0,0,-40,0,1316,1280,-10,4,3,1189,672,42,0,0,91,0,0,0,-1,-4,-10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,2735,7296,0,2982,200,1354,0,1983,118,658,40,129,904,38338,212,37,2292,71,-8,0,18,8,51,0,48,-29,-95,148,2,-1,-10,126,26,12,140,10,-25,-2,0,13,-44,129,9,56,9,14,2,1,1,3,22,2,211,-11,2,763,0,0,-1,4,1,0,-4,2,96,0,8,0,-15,0,105,483,264,5,0,461,544,22,0,0,28,0,0,0,0,-4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
368,8336,20523,-39,8448,-11,3198,0,5867,-148,2104,16,1063,2810,116996,9,80,5391,12,18,0,-108,22,60,0,-129,31,-249,50,-10,40,-40,254,-54,-29,6,0,-25,-26,4,-74,-72,390,0,11,0,6,2,-1,0,2,41,5,755,-31,10,2157,0,0,0,9,0,0,-16,9,166,0,0,0,-47,0,1343,1269,-8,8,4,1213,655,55,0,0,91,0,0,0,-1,-4,-13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,8276,20290,-7,8715,-38,3001,0,5864,-149,2141,17,1252,2820,120588,11,43,5111,21,19,1,-121,20,85,0,-107,150,-329,47,-28,36,-72,274,-60,-26,8,1,-51,-36,9,-111,-142,550,0,9,0,8,2,-1,0,1,35,8,781,-31,9,2214,0,0,0,11,0,0,-20,7,199,0,-3,0,-61,0,1401,1289,-9,8,6,1346,620,71,0,0,94,0,0,0,-3,-7,-16,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,8570,20821,-36,8446,6,3389,0,5860,-80,2143,10,898,2899,118351,11,81,5620,19,8,0,-67,16,52,0,-188,0,-234,24,-11,25,-11,255,-60,-18,6,0,-28,-22,1,-26,-47,289,0,7,0,3,1,-1,0,1,43,3,755,-22,11,2235,0,0,0,6,-1,0,-10,8,175,0,0,0,-42,0,1347,1298,-9,4,3,1204,689,43,0,0,92,0,0,0,0,-4,-10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,1909,2406,9,2724,594,972,0,1089,190,118,35,270,1874,25937,37,33,2038,138,-12,2,588,0,70,0,-26,-118,-12,88,0,5,103,5,41,20,34,3,6,5,0,1,1323,258,2,6,2,-2,0,0,0,16,12,-1,469,25,1,228,0,0,0,2,0,0,-7,-7,6,0,45,0,-13,0,849,626,46,-8,3,374,601,191,0,0,7,0,0,0,-1,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,8468,20801,-11,8591,-18,3256,0,5609,-57,2138,7,1084,2912,120353,17,41,5392,64,9,2,-52,11,63,0,-116,83,-240,37,-18,23,-46,267,-72,-2,9,0,-61,-29,3,-40,-132,473,0,7,0,5,2,0,0,0,26,6,751,-18,10,2298,0,0,0,9,-2,0,-11,6,206,0,-4,0,-55,0,1370,1316,-23,4,5,1352,630,49,0,0,93,0,0,0,-2,-6,-11,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,8681,20697,-70,8128,605,3685,0,4613,12,1873,10,642,3243,112237,9,12,5993,40,0,0,285,16,1,0,-19,-69,130,74,-16,25,26,262,-20,4,-34,0,44,22,-12,-11,-4,212,0,3,0,3,1,-3,0,11,5,4,794,-25,14,2271,0,0,-1,7,-2,0,0,8,115,0,26,0,-35,0,1172,1275,26,-2,4,1646,753,47,0,0,84,0,0,0,0,-3,-4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,314,250,53,1464,1152,167,1,-1628,38,-12,2,375,1027,5296,-14,58,-305,5,-21,2,745,12,42,0,-669,-101,-599,-483,-1,10,33,46,34,22,-21,0,-95,10,5,91,51,-46,0,3,0,1,1,0,2,26,3,0,37,-20,0,279,0,0,0,3,0,0,0,-7,-19,0,71,0,-42,0,-414,127,-6,1,-4,-431,248,66,0,0,0,0,0,0,-2,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,57,126,49,394,332,369,0,-94,100,2,61,53,-24,4358,352,17,712,88,-1,0,-18,18,43,0,435,-5,253,174,15,-1,43,89,101,15,244,16,-28,9,0,67,-57,19,15,98,15,24,3,3,2,6,3,4,55,14,-1,59,0,0,0,4,4,0,-3,0,36,0,14,0,-13,0,180,110,481,7,-2,378,560,88,0,0,2,0,0,0,0,-3,-1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
376,1175,1658,-1,1748,1221,552,0,-346,17,23,41,199,1085,10802,97,59,-364,1,-18,0,742,39,30,0,-861,38,-1185,-1003,-9,4,101,56,65,20,48,5,2,24,-4,82,-94,-161,5,31,4,16,1,-2,1,31,8,6,4,-30,0,413,0,0,0,6,0,0,-1,-5,-69,0,78,0,-11,0,-753,143,188,-5,-6,-785,438,60,0,0,5,0,0,2,1,-1,-3,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,8829,20817,12,8055,19,3658,0,5631,0,2027,-1,709,2871,113907,9,56,5737,36,0,0,10,1,28,0,-312,-13,-247,-35,4,11,6,252,-51,-2,13,0,-50,-20,-5,72,-115,151,0,2,0,-3,1,0,0,0,-1,-1,645,-18,12,2268,0,0,-1,2,-2,0,-1,9,228,0,1,0,-15,0,1183,1286,-16,1,0,1134,775,-15,0,0,84,0,0,-1,1,-3,48,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,404,-431,55,1194,892,472,0,-478,2,13,75,92,518,3813,319,68,-472,29,-18,0,401,40,59,0,-818,28,-1196,-1079,6,0,44,70,116,18,219,15,-52,4,1,101,-117,-38,14,89,14,28,3,1,3,21,10,8,49,5,-2,231,0,0,0,10,3,0,-3,-3,-47,0,52,0,-23,0,-859,76,486,4,-4,-771,642,74,0,0,1,0,0,0,0,-3,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
379,7311,17743,-26,6876,99,3050,0,4940,83,1694,8,416,2380,96054,18,81,5454,62,-4,0,10,8,35,0,354,-72,435,625,-10,9,21,213,-58,3,-9,0,-23,-3,-2,29,-15,167,0,4,0,0,0,0,0,0,39,0,599,-14,11,1898,0,0,-1,2,-2,0,-2,5,180,0,-1,0,-16,0,1401,1102,-15,4,3,1498,604,-6,0,0,73,0,0,0,0,-3,-2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,8298,20144,-2,8423,-20,3122,0,5797,-93,2112,17,1015,2773,118496,11,58,5266,26,10,0,-98,17,66,0,-146,70,-305,-5,-31,27,-41,255,-69,-21,-1,0,-27,-29,4,-79,-94,388,0,8,0,7,2,-1,0,1,44,6,794,-27,10,2198,0,0,0,8,-1,0,-14,5,193,0,-2,0,-46,0,1386,1277,-6,3,5,1265,643,57,0,0,92,0,0,0,-1,-6,-13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
